Vec2(0.09, 1.68) ; not rather far from the left edge of the table
Vec2(0.58, 1.37) ; not rather far from the center of the table
Vec2(0.79, 1.08) ; rather close to the center of the table
Vec2(0.78, 1.28) ; pretty close to the right edge of the table
Vec2(0.34, 0.92) ; somewhat far from the other end of the left edge of the table
Vec2(0.25, 0.62) ; not at the lower left corner of the table
Vec2(0.35, 1.61) ; quite far from the left side of the table
Vec2(0.68, 1.71) ; not squarely at the center of the table
Vec2(0.84, 1.68) ; not really near the other end of the right edge of the table
Vec2(0.94, 1.49) ; not rather far from the right edge of the table
Vec2(0.23, 0.22) ; really far from the right side of the near edge of the table
Vec2(0.37, 1.65) ; nearly at the left side of the table
Vec2(0.86, 1.77) ; not far from the right side of the table
Vec2(0.17, 0.45) ; not very near the left side of the table
Vec2(0.66, 1.40) ; somewhat far from the right side of the near edge of the table
Vec2(0.59, 0.07) ; not rather near the left edge of the table
Vec2(0.65, 1.19) ; at the center of the table
Vec2(0.96, 1.05) ; close to the middle of the table
Vec2(0.79, 1.34) ; not far from the far edge of the table
Vec2(0.96, 0.15) ; really close to the right edge of the table
Vec2(0.07, 1.59) ; nearly at the left edge of the table
Vec2(0.66, 1.98) ; pretty near the far end of the table
Vec2(0.54, 0.48) ; not far from the left edge of the table
Vec2(0.64, 0.92) ; at the center of the table
Vec2(0.34, 1.92) ; not far from the that end of the table
Vec2(0.42, 0.81) ; not rather far from the center of the table
Vec2(0.04, 1.53) ; not far from the left edge of the table
Vec2(0.54, 1.42) ; not really far from the middle of the table
Vec2(0.22, 1.92) ; not very far from the far edge of the table
Vec2(0.30, 0.24) ; nearly at the middle of the table
Vec2(0.91, 0.81) ; rather far from the far edge of the table
Vec2(0.71, 0.47) ; pretty near the near edge of the table
Vec2(0.34, 1.17) ; not far from the center of the table
Vec2(0.10, 1.91) ; not rather far from the that end of the left edge of the table
Vec2(0.10, 0.23) ; not rather far from the center of the table
Vec2(0.79, 0.32) ; not really close to the right side of the near edge of the table
Vec2(0.28, 0.17) ; not very close to the lower left corner of the table
Vec2(0.29, 1.64) ; not far from the left side of the far edge of the table
Vec2(0.23, 0.91) ; not really far from the middle of the table
Vec2(0.34, 1.87) ; not rather far from the middle of the far edge of the table
Vec2(0.55, 1.27) ; not rather far from the upper right corner of the table
Vec2(0.07, 0.47) ; squarely at the left side of the table
Vec2(0.18, 1.98) ; near the other end of the table
Vec2(0.49, 0.43) ; not rather far from the center of the table
Vec2(0.14, 1.80) ; not quite close to the other end of the right edge of the table
Vec2(0.39, 0.10) ; not near the left side of the near edge of the table
Vec2(0.47, 1.13) ; really near the center of the table
Vec2(0.47, 0.82) ; not quite far from the middle of the table
Vec2(0.17, 1.98) ; rather near the that end of the table
Vec2(0.13, 0.43) ; not rather far from the left edge of the table
Vec2(0.34, 0.72) ; not quite near the left edge of the table
Vec2(0.34, 1.56) ; not rather far from the center of the far edge of the table
Vec2(0.18, 0.58) ; not close to the near end of the left edge of the table
Vec2(0.83, 0.79) ; quite far from the right edge of the table
Vec2(0.36, 0.26) ; fairly far from the center of the left edge of the table
Vec2(0.88, 0.19) ; not rather near the left side of the table
Vec2(0.20, 1.66) ; almost at the other end of the table
Vec2(0.84, 1.33) ; not very near the right edge of the table
Vec2(0.81, 1.36) ; not squarely at the right side of the table
Vec2(0.12, 0.42) ; not squarely at the center of the table
Vec2(0.70, 1.76) ; not squarely at the far end of the table
Vec2(0.43, 0.80) ; rather close to the center of the table
Vec2(0.62, 0.52) ; pretty close to the middle of the table
Vec2(0.68, 1.72) ; not at the middle of the right edge of the table
Vec2(0.06, 1.90) ; not really far from the left edge of the table
Vec2(0.60, 1.94) ; fairly far from the right side of the near edge of the table
Vec2(0.65, 0.23) ; very far from the my end of the table
Vec2(0.13, 0.56) ; very far from the left edge of the table
Vec2(0.29, 0.46) ; not at the center of the table
Vec2(0.44, 0.52) ; very near the middle of the table
Vec2(0.11, 2.00) ; fairly near the far edge of the table
Vec2(0.06, 0.47) ; very near the left edge of the table
Vec2(0.25, 1.60) ; rather near the middle of the table
Vec2(0.55, 0.08) ; not very far from the middle of the table
Vec2(1.00, 1.24) ; almost at the right edge of the table
Vec2(0.57, 1.19) ; not very close to the upper left corner of the table
Vec2(0.72, 1.51) ; nearly at the middle of the table
Vec2(0.91, 1.74) ; not far from the center of the far edge of the table
Vec2(0.70, 0.21) ; not squarely at the center of the table
Vec2(0.24, 0.68) ; somewhat close to the left side of the table
Vec2(0.17, 0.51) ; not quite close to the center of the table
Vec2(0.49, 0.55) ; close to the center of the table
Vec2(0.76, 0.12) ; quite far from the near edge of the table
Vec2(0.23, 1.54) ; at the left edge of the table
Vec2(0.17, 1.04) ; nearly at the middle of the table
Vec2(0.85, 0.76) ; very far from the right side of the table
Vec2(0.14, 0.43) ; not quite near the left side of the table
Vec2(0.34, 0.54) ; nearly at the left side of the table
Vec2(0.55, 1.68) ; really close to the middle of the table
Vec2(0.52, 0.47) ; almost at the middle of the table
Vec2(0.72, 1.84) ; very far from the right side of the far edge of the table
Vec2(0.76, 1.05) ; nearly at the middle of the table
Vec2(0.97, 0.21) ; fairly near the right side of the near edge of the table
Vec2(0.41, 1.07) ; rather near the center of the table
Vec2(0.60, 0.06) ; not far from the this end of the table
Vec2(0.90, 0.03) ; pretty close to the lower right corner of the table
Vec2(0.73, 1.54) ; not close to the right side of the far edge of the table
Vec2(0.97, 0.67) ; pretty near the right edge of the table
Vec2(0.80, 0.80) ; not rather far from the right side of the table
Vec2(0.77, 0.14) ; somewhat near the right side of the table
Vec2(0.19, 1.40) ; not far from the left side of the table
Vec2(0.54, 1.93) ; fairly close to the center of the far edge of the table
Vec2(0.38, 0.54) ; not rather far from the center of the table
Vec2(0.03, 1.23) ; quite near the left edge of the table
Vec2(0.12, 0.16) ; not very close to the near edge of the table
Vec2(0.48, 0.72) ; close to the center of the table
Vec2(0.30, 1.38) ; at the middle of the table
Vec2(0.80, 0.83) ; not rather close to the left edge of the table
Vec2(0.15, 0.64) ; almost at the middle of the left edge of the table
Vec2(0.43, 1.33) ; fairly close to the left edge of the table
Vec2(0.50, 0.13) ; at the middle of the table
Vec2(0.09, 0.17) ; not rather far from the my end of the table
Vec2(0.72, 0.34) ; pretty far from the center of the left edge of the table
Vec2(0.44, 1.98) ; not far from the far end of the table
Vec2(0.51, 2.00) ; squarely at the far edge of the table
Vec2(0.54, 0.37) ; not rather close to the left edge of the table
Vec2(0.80, 0.50) ; not really near the right side of the table
Vec2(1.00, 0.92) ; not very far from the right edge of the table
Vec2(0.82, 1.26) ; not far from the middle of the table
Vec2(0.17, 0.90) ; rather far from the left side of the near edge of the table
Vec2(0.85, 0.04) ; not far from the my end of the table
Vec2(0.14, 1.86) ; not quite close to the center of the table
Vec2(0.75, 1.72) ; not far from the left edge of the table
Vec2(0.28, 0.07) ; at the left side of the table
Vec2(0.74, 1.10) ; not far from the center of the right edge of the table
Vec2(0.19, 0.85) ; pretty close to the left side of the table
Vec2(0.25, 1.78) ; pretty near the left edge of the table
Vec2(0.70, 1.02) ; not far from the center of the table
Vec2(0.96, 1.50) ; very near the right edge of the table
Vec2(0.24, 1.80) ; not very close to the center of the far edge of the table
Vec2(0.91, 0.95) ; really near the center of the table
Vec2(0.40, 0.65) ; really far from the lower right corner of the table
Vec2(0.44, 0.46) ; at the center of the table
Vec2(0.53, 0.40) ; pretty close to the middle of the table
Vec2(0.95, 0.05) ; not far from the right edge of the table
Vec2(0.86, 0.89) ; quite close to the right edge of the table
Vec2(0.91, 0.11) ; not far from the my end of the table
Vec2(0.96, 1.02) ; not far from the center of the table
Vec2(0.63, 1.66) ; not rather near the middle of the near edge of the table
Vec2(0.17, 1.93) ; not far from the left side of the table
Vec2(0.80, 0.16) ; really far from the my end of the table
Vec2(0.43, 1.40) ; close to the middle of the table
Vec2(0.02, 0.52) ; not really far from the left side of the table
Vec2(0.40, 1.16) ; close to the middle of the table
Vec2(0.77, 1.93) ; squarely at the far end of the table
Vec2(0.52, 0.05) ; squarely at the middle of the table
Vec2(0.70, 1.15) ; nearly at the middle of the table
Vec2(0.52, 0.14) ; not rather far from the center of the table
Vec2(0.55, 1.63) ; not really far from the center of the table
Vec2(0.07, 0.26) ; not rather far from the left side of the table
Vec2(0.11, 0.39) ; not at the other end of the table
Vec2(0.94, 0.73) ; not very far from the right side of the table
Vec2(0.59, 0.37) ; almost at the middle of the table
Vec2(0.36, 0.16) ; quite far from the left edge of the table
Vec2(0.22, 1.80) ; fairly near the that end of the left edge of the table
Vec2(0.92, 0.27) ; quite far from the lower right corner of the table
Vec2(0.46, 0.46) ; almost at the center of the table
Vec2(0.20, 0.52) ; not really close to the near edge of the table
Vec2(0.77, 1.46) ; somewhat close to the right side of the table
Vec2(0.59, 0.37) ; not rather near the right edge of the table
Vec2(0.25, 1.76) ; nearly at the that end of the left edge of the table
Vec2(0.15, 0.49) ; fairly close to the left side of the table
Vec2(0.47, 0.99) ; not really far from the center of the table
Vec2(0.45, 0.25) ; not at the near end of the left edge of the table
Vec2(0.22, 0.10) ; not rather far from the lower left corner of the table
Vec2(0.61, 0.91) ; quite near the middle of the table
Vec2(0.77, 1.59) ; not rather far from the left side of the far edge of the table
Vec2(0.51, 0.15) ; somewhat close to the center of the table
Vec2(0.90, 1.94) ; rather close to the right side of the table
Vec2(0.20, 0.84) ; not rather far from the center of the table
Vec2(0.87, 0.28) ; at the right side of the table
Vec2(0.75, 0.69) ; not near the left side of the table
Vec2(0.40, 1.24) ; not quite close to the far end of the table
Vec2(0.45, 1.74) ; pretty close to the left side of the table
Vec2(0.15, 1.59) ; not near the center of the table
Vec2(0.27, 0.68) ; almost at the left side of the table
Vec2(0.80, 0.68) ; very far from the my end of the right edge of the table
Vec2(0.98, 0.86) ; not far from the right side of the table
Vec2(0.26, 0.81) ; at the center of the table
Vec2(0.01, 0.55) ; rather near the left edge of the table
Vec2(0.48, 0.44) ; somewhat close to the middle of the table
Vec2(0.77, 0.41) ; not really near the near edge of the table
Vec2(0.01, 0.82) ; not rather far from the left side of the table
Vec2(0.96, 1.17) ; not really far from the right side of the table
Vec2(0.55, 0.91) ; at the center of the table
Vec2(0.31, 1.66) ; not far from the left side of the table
Vec2(0.38, 1.76) ; very far from the that end of the left edge of the table
Vec2(0.70, 1.73) ; not rather far from the left side of the far edge of the table
Vec2(0.62, 0.51) ; quite far from the middle of the table
Vec2(0.09, 0.87) ; not rather near the right side of the far edge of the table
Vec2(0.32, 0.75) ; not at the left edge of the table
Vec2(0.16, 1.07) ; quite near the center of the table
Vec2(0.09, 0.35) ; quite close to the left edge of the table
Vec2(0.15, 1.98) ; not very far from the far edge of the table
Vec2(0.09, 1.56) ; quite near the left side of the table
Vec2(0.43, 1.15) ; almost at the middle of the left edge of the table
Vec2(0.70, 1.88) ; not far from the far end of the table
Vec2(0.73, 0.62) ; pretty far from the middle of the far edge of the table
Vec2(0.52, 1.69) ; not far from the center of the table
Vec2(0.67, 0.75) ; not at the center of the left edge of the table
Vec2(0.36, 0.20) ; really far from the other end of the right edge of the table
Vec2(0.05, 0.78) ; really close to the left edge of the table
Vec2(0.06, 1.40) ; not really far from the left side of the table
Vec2(0.39, 1.42) ; not squarely at the center of the far edge of the table
Vec2(0.43, 1.16) ; rather near the center of the table
Vec2(0.44, 0.26) ; near the middle of the near edge of the table
Vec2(0.39, 1.09) ; somewhat far from the my end of the left edge of the table
Vec2(0.16, 0.28) ; at the near end of the table
Vec2(0.49, 1.97) ; nearly at the center of the table
Vec2(0.09, 0.05) ; rather close to the left edge of the table
Vec2(0.31, 1.67) ; not rather close to the other end of the table
Vec2(0.87, 0.21) ; near the lower right corner of the table
Vec2(0.97, 0.24) ; not really far from the right edge of the table
Vec2(0.98, 1.84) ; rather near the right edge of the table
Vec2(0.96, 1.11) ; quite near the center of the right edge of the table
Vec2(0.36, 0.99) ; not quite far from the middle of the table
Vec2(0.07, 1.55) ; squarely at the left side of the table
Vec2(0.23, 1.63) ; close to the left edge of the table
Vec2(0.20, 0.17) ; near the near edge of the table
Vec2(0.16, 0.23) ; not rather far from the left side of the table
Vec2(0.94, 1.34) ; quite near the right edge of the table
Vec2(0.24, 1.58) ; not at the left side of the far edge of the table
Vec2(0.11, 1.76) ; at the left side of the far edge of the table
Vec2(0.96, 0.08) ; not really far from the right side of the near edge of the table
Vec2(0.65, 0.24) ; quite far from the this end of the left edge of the table
Vec2(0.75, 0.17) ; not very close to the my end of the table
Vec2(0.81, 1.35) ; not near the lower right corner of the table
Vec2(0.92, 0.61) ; at the right edge of the table
Vec2(0.53, 1.91) ; quite near the far edge of the table
Vec2(0.64, 0.46) ; pretty near the center of the table
Vec2(0.11, 0.31) ; not at the lower left corner of the table
Vec2(0.45, 0.69) ; nearly at the center of the table
Vec2(0.51, 1.41) ; not very far from the center of the table
Vec2(0.88, 1.89) ; rather close to the far end of the right edge of the table
Vec2(0.67, 1.90) ; somewhat far from the middle of the table
Vec2(0.62, 0.98) ; nearly at the center of the table
Vec2(0.03, 1.82) ; very near the left edge of the table
Vec2(0.05, 1.85) ; not very far from the left edge of the table
Vec2(0.20, 0.44) ; not near the right side of the table
Vec2(0.33, 1.52) ; not squarely at the center of the table
Vec2(0.18, 1.12) ; not very near the left side of the table
Vec2(0.31, 0.91) ; not quite near the left side of the table
Vec2(0.87, 0.51) ; quite close to the right edge of the table
Vec2(0.49, 0.50) ; not really far from the middle of the table
Vec2(0.34, 0.73) ; almost at the middle of the table
Vec2(0.34, 1.18) ; not really close to the right side of the far edge of the table
Vec2(0.22, 0.24) ; somewhat near the left edge of the table
Vec2(0.41, 0.24) ; not quite near the lower left corner of the table
Vec2(0.93, 1.39) ; not very far from the right side of the table
Vec2(0.65, 1.66) ; not far from the far edge of the table
Vec2(0.14, 0.10) ; really far from the near edge of the table
Vec2(0.53, 0.76) ; not far from the middle of the table
Vec2(0.25, 1.72) ; not far from the left side of the table
Vec2(0.65, 1.06) ; pretty near the center of the table
Vec2(0.78, 1.06) ; almost at the middle of the table
Vec2(0.23, 1.57) ; not rather close to the other end of the left edge of the table
Vec2(0.36, 1.24) ; not rather near the left side of the table
Vec2(0.49, 0.25) ; not very far from the middle of the table
Vec2(0.63, 1.60) ; not quite near the center of the left edge of the table
Vec2(0.77, 1.77) ; not rather near the upper left corner of the table
Vec2(0.59, 0.65) ; not far from the right side of the near edge of the table
Vec2(0.49, 1.20) ; somewhat near the center of the table
Vec2(0.30, 1.34) ; really far from the right edge of the table
Vec2(0.13, 1.17) ; quite far from the center of the left edge of the table
Vec2(0.87, 1.98) ; pretty near the far edge of the table
Vec2(0.08, 1.17) ; fairly near the center of the left edge of the table
Vec2(0.53, 0.11) ; fairly close to the center of the table
Vec2(0.56, 1.56) ; not near the other end of the table
Vec2(0.85, 1.41) ; fairly close to the right side of the table
Vec2(0.56, 1.80) ; very far from the left edge of the table
Vec2(0.10, 1.28) ; far from the my end of the left edge of the table
Vec2(0.82, 0.16) ; rather near the right side of the table
Vec2(0.98, 0.13) ; not rather far from the right edge of the table
Vec2(0.94, 0.20) ; not rather near the right side of the far edge of the table
Vec2(0.62, 1.94) ; nearly at the far end of the table
Vec2(0.16, 0.62) ; not at the middle of the left edge of the table
Vec2(0.15, 0.23) ; close to the left side of the table
Vec2(0.30, 1.75) ; really far from the right side of the table
Vec2(0.89, 1.84) ; not far from the far end of the right edge of the table
Vec2(0.74, 1.56) ; very far from the far edge of the table
Vec2(0.34, 1.89) ; very far from the far edge of the table
Vec2(0.70, 1.85) ; quite far from the other end of the right edge of the table
Vec2(0.40, 0.87) ; fairly near the middle of the table
Vec2(0.21, 1.95) ; really near the that end of the table
Vec2(0.77, 1.15) ; not squarely at the middle of the right edge of the table
Vec2(0.35, 1.87) ; not really close to the that end of the right edge of the table
Vec2(0.66, 1.17) ; not squarely at the upper right corner of the table
Vec2(0.35, 1.51) ; somewhat near the middle of the table
Vec2(0.38, 0.21) ; not really near the my end of the right edge of the table
Vec2(0.30, 1.17) ; not rather far from the middle of the table
Vec2(0.05, 1.11) ; very far from the center of the table
Vec2(0.71, 1.00) ; fairly near the middle of the table
Vec2(0.03, 0.09) ; rather near the left side of the table
Vec2(0.50, 1.66) ; squarely at the center of the table
Vec2(0.56, 0.95) ; not quite far from the center of the table
Vec2(0.65, 0.82) ; rather close to the center of the table
Vec2(0.61, 1.40) ; almost at the center of the table
Vec2(0.07, 1.26) ; not rather far from the center of the table
Vec2(0.53, 1.01) ; close to the middle of the table
Vec2(0.63, 1.37) ; not rather near the right side of the table
Vec2(0.76, 1.97) ; squarely at the far end of the table
Vec2(0.87, 0.72) ; quite far from the middle of the table
Vec2(0.17, 1.62) ; nearly at the far edge of the table
Vec2(0.35, 0.19) ; not really near the center of the table
Vec2(0.72, 1.01) ; at the center of the table
Vec2(0.71, 1.30) ; almost at the center of the table
Vec2(0.38, 1.92) ; not close to the upper left corner of the table
Vec2(0.07, 0.20) ; not quite far from the left side of the table
Vec2(0.71, 0.54) ; not far from the center of the right edge of the table
Vec2(0.09, 1.19) ; quite far from the this end of the left edge of the table
Vec2(0.13, 1.36) ; rather far from the upper right corner of the table
Vec2(0.05, 1.41) ; not very far from the left edge of the table
Vec2(0.42, 0.93) ; close to the center of the table
Vec2(0.79, 0.79) ; not close to the right side of the near edge of the table
Vec2(0.27, 0.74) ; not quite close to the middle of the left edge of the table
Vec2(0.29, 0.26) ; very far from the middle of the near edge of the table
Vec2(0.34, 1.23) ; not really close to the middle of the table
Vec2(0.72, 1.44) ; at the center of the table
Vec2(0.04, 0.28) ; not rather far from the left edge of the table
Vec2(0.00, 0.66) ; at the left edge of the table
Vec2(0.55, 0.72) ; really far from the left side of the table
Vec2(0.91, 0.70) ; rather close to the right side of the table
Vec2(0.72, 0.76) ; really far from the center of the table
Vec2(0.97, 0.60) ; very close to the right edge of the table
Vec2(0.13, 0.48) ; almost at the left edge of the table
Vec2(0.31, 1.12) ; quite far from the right side of the far edge of the table
Vec2(0.32, 1.16) ; quite far from the middle of the far edge of the table
Vec2(0.42, 1.36) ; not far from the middle of the table
Vec2(0.01, 0.16) ; rather near the left edge of the table
Vec2(0.02, 1.93) ; not far from the far edge of the table
Vec2(0.84, 0.91) ; nearly at the center of the table
Vec2(0.56, 1.29) ; not far from the center of the table
Vec2(0.28, 0.88) ; very far from the middle of the left edge of the table
Vec2(0.09, 1.48) ; rather near the left side of the table
Vec2(0.11, 0.28) ; really far from the middle of the far edge of the table
Vec2(0.96, 1.45) ; at the right side of the table
Vec2(0.55, 1.99) ; rather close to the far edge of the table
Vec2(0.76, 0.76) ; not far from the lower right corner of the table
Vec2(0.70, 1.87) ; very far from the right side of the far edge of the table
Vec2(0.20, 0.94) ; not at the center of the table
Vec2(0.32, 0.70) ; not rather far from the center of the table
Vec2(0.98, 1.82) ; not quite far from the right edge of the table
Vec2(0.97, 0.26) ; fairly near the this end of the table
Vec2(0.39, 1.68) ; almost at the middle of the table
Vec2(0.24, 0.32) ; rather close to the middle of the table
Vec2(0.32, 1.36) ; not near the that end of the left edge of the table
Vec2(0.28, 0.19) ; somewhat near the middle of the table
Vec2(0.89, 0.56) ; rather near the right edge of the table
Vec2(0.51, 1.84) ; not really far from the center of the table
Vec2(0.67, 1.69) ; close to the center of the table
Vec2(0.99, 0.85) ; fairly close to the right side of the table
Vec2(0.93, 1.70) ; squarely at the right side of the table
Vec2(0.01, 0.28) ; not rather far from the left side of the table
Vec2(0.20, 1.20) ; not near the left side of the far edge of the table
Vec2(0.52, 1.33) ; not very far from the middle of the table
Vec2(0.05, 0.38) ; almost at the left edge of the table
Vec2(0.02, 0.65) ; at the left edge of the table
Vec2(0.62, 1.21) ; squarely at the middle of the table
Vec2(0.17, 1.24) ; close to the left side of the table
Vec2(0.51, 0.04) ; not quite far from the center of the table
Vec2(0.52, 1.61) ; quite far from the middle of the table
Vec2(0.53, 0.29) ; fairly near the center of the table
Vec2(0.38, 1.46) ; somewhat close to the middle of the table
Vec2(0.63, 0.88) ; very far from the center of the table
Vec2(0.91, 1.42) ; not at the center of the table
Vec2(0.29, 0.00) ; rather close to the this end of the table
Vec2(0.77, 1.27) ; at the right side of the table
Vec2(0.01, 1.85) ; not rather far from the left side of the table
Vec2(0.78, 1.14) ; rather close to the center of the table
Vec2(0.62, 0.80) ; somewhat near the center of the table
Vec2(0.34, 0.32) ; not very near the left side of the far edge of the table
Vec2(0.03, 0.09) ; not quite far from the this end of the table
Vec2(0.00, 1.49) ; not really far from the left side of the table
Vec2(0.78, 1.46) ; pretty close to the center of the table
Vec2(0.71, 1.06) ; somewhat near the center of the table
Vec2(0.14, 1.97) ; not far from the right side of the far edge of the table
Vec2(0.83, 1.55) ; rather near the right side of the table
Vec2(0.23, 0.52) ; fairly far from the right side of the far edge of the table
Vec2(0.87, 1.15) ; very far from the right edge of the table
Vec2(0.45, 1.61) ; really far from the upper left corner of the table
Vec2(0.16, 0.04) ; close to the near edge of the table
Vec2(0.86, 1.30) ; near the right side of the table
Vec2(0.94, 0.56) ; really far from the middle of the right edge of the table
Vec2(0.53, 1.69) ; not really far from the center of the table
Vec2(0.66, 1.43) ; not close to the far end of the table
Vec2(0.81, 0.75) ; not rather far from the middle of the table
Vec2(0.56, 0.47) ; not squarely at the center of the table
Vec2(0.74, 0.02) ; pretty near the this end of the table
Vec2(0.87, 1.77) ; very near the right edge of the table
Vec2(0.13, 0.41) ; not really near the my end of the left edge of the table
Vec2(0.11, 0.19) ; not rather far from the my end of the table
Vec2(0.93, 0.13) ; nearly at the near end of the table
Vec2(0.18, 0.81) ; rather near the left edge of the table
Vec2(0.91, 0.50) ; fairly near the right edge of the table
Vec2(0.16, 1.87) ; not rather far from the left side of the table
Vec2(0.22, 1.33) ; not rather far from the upper left corner of the table
Vec2(0.59, 0.88) ; rather near the center of the table
Vec2(0.13, 1.68) ; somewhat near the left side of the table
Vec2(0.78, 0.37) ; not very near the lower left corner of the table
Vec2(0.03, 0.41) ; not rather far from the left edge of the table
Vec2(0.87, 1.16) ; nearly at the middle of the right edge of the table
Vec2(0.79, 0.53) ; not rather far from the center of the right edge of the table
Vec2(0.30, 0.67) ; rather far from the that end of the left edge of the table
Vec2(0.48, 0.71) ; not far from the center of the table
Vec2(0.98, 1.92) ; somewhat near the right side of the table
Vec2(0.15, 1.47) ; not squarely at the left edge of the table
Vec2(0.18, 1.11) ; close to the middle of the table
Vec2(0.43, 0.97) ; rather close to the center of the table
Vec2(0.10, 0.42) ; near the left side of the table
Vec2(0.98, 0.26) ; almost at the near edge of the table
Vec2(0.35, 0.71) ; not rather far from the right edge of the table
Vec2(0.43, 0.72) ; fairly close to the center of the table
Vec2(0.08, 0.52) ; not very far from the left side of the table
Vec2(0.25, 1.47) ; not rather near the other end of the left edge of the table
Vec2(0.03, 1.23) ; not really close to the upper left corner of the table
Vec2(0.47, 0.18) ; near the middle of the table
Vec2(0.10, 1.11) ; very far from the middle of the left edge of the table
Vec2(0.53, 1.42) ; really close to the middle of the table
Vec2(0.33, 0.66) ; not far from the middle of the table
Vec2(0.15, 1.85) ; quite far from the left edge of the table
Vec2(0.88, 1.28) ; quite far from the right side of the table
Vec2(0.56, 0.30) ; very close to the center of the table
Vec2(0.24, 0.36) ; quite far from the this end of the table
Vec2(0.22, 0.66) ; not far from the lower left corner of the table
Vec2(0.25, 1.08) ; really far from the center of the table
Vec2(0.02, 1.31) ; at the left edge of the table
Vec2(0.67, 1.84) ; not close to the upper right corner of the table
Vec2(0.98, 0.59) ; not really far from the right side of the table
Vec2(0.90, 1.86) ; very far from the upper right corner of the table
Vec2(0.75, 1.98) ; at the far edge of the table
Vec2(0.84, 0.93) ; rather far from the this end of the left edge of the table
Vec2(0.27, 0.84) ; close to the middle of the table
Vec2(0.37, 0.85) ; quite far from the center of the table
Vec2(0.00, 1.13) ; almost at the left side of the table
Vec2(0.13, 0.37) ; not at the lower right corner of the table
Vec2(0.48, 1.50) ; squarely at the center of the table
Vec2(0.60, 1.68) ; not far from the left side of the table
Vec2(0.01, 1.00) ; at the center of the table
Vec2(0.48, 0.46) ; somewhat close to the middle of the table
Vec2(0.94, 0.63) ; almost at the right edge of the table
Vec2(0.66, 1.37) ; far from the left side of the far edge of the table
Vec2(0.89, 1.93) ; near the right edge of the table
Vec2(0.79, 1.43) ; not quite near the right edge of the table
Vec2(0.18, 1.67) ; nearly at the left side of the table
Vec2(0.41, 0.09) ; not really far from the my end of the table
Vec2(0.58, 1.07) ; very near the middle of the table
Vec2(0.99, 0.90) ; close to the right side of the table
Vec2(0.22, 1.69) ; fairly far from the other end of the right edge of the table
Vec2(0.43, 0.04) ; at the center of the table
Vec2(0.57, 0.69) ; nearly at the center of the table
Vec2(0.84, 1.85) ; pretty near the far end of the table
Vec2(0.76, 1.85) ; very far from the far edge of the table
Vec2(0.63, 1.36) ; really far from the center of the table
Vec2(0.74, 1.00) ; rather near the middle of the table
Vec2(0.37, 0.22) ; not rather far from the middle of the table
Vec2(0.02, 1.85) ; not quite close to the left side of the far edge of the table
Vec2(0.85, 0.09) ; not rather far from the near end of the right edge of the table
Vec2(0.25, 1.20) ; very far from the left edge of the table
Vec2(0.10, 0.51) ; quite far from the left side of the far edge of the table
Vec2(0.09, 0.76) ; squarely at the left edge of the table
Vec2(0.72, 0.66) ; quite far from the near end of the right edge of the table
Vec2(0.24, 1.02) ; at the center of the table
Vec2(0.90, 1.57) ; quite far from the right edge of the table
Vec2(0.18, 1.98) ; not quite far from the far edge of the table
Vec2(0.65, 0.63) ; quite near the center of the table
Vec2(0.29, 1.67) ; really far from the center of the table
Vec2(0.73, 1.67) ; not squarely at the center of the table
Vec2(0.60, 0.09) ; quite close to the near edge of the table
Vec2(0.99, 0.95) ; not really far from the middle of the table
Vec2(0.43, 0.04) ; not far from the near edge of the table
Vec2(0.61, 1.00) ; somewhat near the center of the table
Vec2(0.82, 0.18) ; pretty near the right side of the near edge of the table
Vec2(0.88, 1.06) ; not rather near the left edge of the table
Vec2(0.18, 0.28) ; not really close to the left side of the table
Vec2(0.70, 0.08) ; not rather far from the center of the near edge of the table
Vec2(0.22, 1.01) ; not far from the center of the table
Vec2(0.61, 0.50) ; not rather far from the center of the right edge of the table
Vec2(0.43, 0.90) ; at the middle of the table
Vec2(0.08, 0.28) ; not squarely at the near edge of the table
Vec2(0.86, 1.96) ; not rather far from the that end of the table
Vec2(0.82, 0.24) ; rather far from the far end of the table
Vec2(0.53, 1.22) ; near the center of the table
Vec2(0.64, 0.21) ; not rather far from the left side of the table
Vec2(0.66, 1.31) ; near the middle of the table
Vec2(0.72, 0.87) ; not far from the right side of the table
Vec2(0.23, 1.61) ; not rather far from the left edge of the table
Vec2(0.88, 0.77) ; very near the right edge of the table
Vec2(0.39, 0.13) ; very far from the near edge of the table
Vec2(0.83, 0.37) ; very far from the right side of the near edge of the table
Vec2(0.04, 1.93) ; squarely at the other end of the table
Vec2(0.66, 1.31) ; quite far from the middle of the table
Vec2(0.84, 0.58) ; not really close to the near edge of the table
Vec2(0.05, 0.11) ; very far from the my end of the left edge of the table
Vec2(0.96, 1.06) ; not rather far from the right edge of the table
Vec2(0.76, 0.18) ; really far from the right edge of the table
Vec2(0.24, 0.67) ; quite far from the center of the table
Vec2(0.68, 0.87) ; at the center of the table
Vec2(0.66, 0.65) ; not far from the right side of the table
Vec2(0.84, 1.03) ; rather near the middle of the table
Vec2(0.32, 0.89) ; not squarely at the this end of the left edge of the table
Vec2(0.48, 1.86) ; not very far from the middle of the table
Vec2(0.87, 1.63) ; not squarely at the left edge of the table
Vec2(0.37, 1.82) ; quite far from the middle of the far edge of the table
Vec2(0.65, 0.84) ; far from the far end of the table
Vec2(0.12, 0.14) ; not rather far from the left edge of the table
Vec2(0.17, 0.42) ; not far from the near edge of the table
